Row.names	v1	response	LDA	p_value	log2_FC	Pvalue	fdr
1CMET2_PWY	NA	NA	NA	NA	-0.0165663171877209	0.4	1
3_HYDROXYPHENYLACETATE_DEGRADATION_PWY	NA	NA	NA	NA	-2.31900301071926	0.84535586035979	1
AEROBACTINSYN_PWY	0		NA	-	NA	NA	NA
ALL_CHORISMATE_PWY	1.96726444165451		NA	-	-0.748547514883788	0.857142857142857	1
ANAEROFRUCAT_PWY	3.86884456426414		NA	-	-0.23912831667098	0.857142857142857	1
ANAGLYCOLYSIS_PWY	4.02833997359524		NA	-	0.0303696297691776	0.857142857142857	1
ARG.POLYAMINE_SYN	2.97795413936795		NA	-	NA	NA	NA
ARG+POLYAMINE_SYN	NA	NA	NA	NA	0.587972758636401	0.628571428571429	1
ARGDEG_PWY	1.44381421047846		NA	-	-2.51796321510504	0.84535586035979	1
ARGORNPROST_PWY	2.89153551955081	Responder	2.30725849299324	0.07709987174354196	1.30666013494749	0.114285714285714	1
ARGSYN_PWY	3.89139776241199		NA	-	0.0584947952781341	0.857142857142857	1
ARGSYNBSUB_PWY	3.89976144037416		NA	-	0.0473642061514248	0.857142857142857	1
ARO_PWY	3.96103758671306		NA	-	0.130190114710402	0.857142857142857	1
ASPASN_PWY	3.81212237148906		NA	-	0.0342055103263586	0.4	1
AST_PWY	1.17347770663438		NA	-	-2.72752252602953	0.84535586035979	1
BIOTIN_BIOSYNTHESIS_PWY	3.26604484529531		NA	-	-0.392436023790928	0.857142857142857	1
BRANCHED_CHAIN_AA_SYN_PWY	3.98093757198087		NA	-	0.113081119842827	0.857142857142857	1
CALVIN_PWY	3.99318469290174		NA	-	0.10672433246696	1	1
CATECHOL_ORTHO_CLEAVAGE_PWY	0		NA	-	NA	NA	NA
CENTFERM_PWY	2.32200986600038		NA	-	-0.642935175564556	0.857142857142857	1
COA_PWY	3.89998622129984		NA	-	0.118374592882516	0.857142857142857	1
COBALSYN_PWY	3.84792005551396		NA	-	0.520110054169362	0.4	1
CODH_PWY	1.84239681813949		NA	-	2.06744060145259	0.4	1
COLANSYN_PWY	3.47150045592354		NA	-	0.61360997994077	0.4	1
COMPLETE_ARO_PWY	3.97941613321747		NA	-	0.12749574314516	0.857142857142857	1
CRNFORCAT_PWY	0		NA	-	NA	NA	NA
DAPLYSINESYN_PWY	3.95165409344099		NA	-	-0.0289899760131351	0.857142857142857	1
DENITRIFICATION_PWY	0		NA	-	NA	NA	NA
DENOVOPURINE2_PWY	3.62335743408717		NA	-	0.0291219017787855	1	1
DTDPRHAMSYN_PWY	3.93308864899134		NA	-	0.101859056735019	0.857142857142857	1
ECASYN_PWY	1.44693819651674		NA	-	-1.0385511536541	0.854445067629532	1
ENTBACSYN_PWY	1.90133115911454		NA	-	-1.82523899274369	1	1
FAO_PWY	2.10556402217362		NA	-	-0.941591165870257	0.628571428571429	1
FASYN_ELONG_PWY	3.49767520701952		NA	-	-0.0694632965842737	0.857142857142857	1
FASYN_INITIAL_PWY	3.29720883017806		NA	-	-0.387986069185816	0.857142857142857	1
FERMENTATION_PWY	3.61017906765208		NA	-	0.236409704705166	0.857142857142857	1
FOLSYN_PWY	3.73211541974105		NA	-	0.120153336416635	0.857142857142857	1
FUC_RHAMCAT_PWY	3.12335152110015		NA	-	-0.0183074322865003	0.857142857142857	1
FUCCAT_PWY	3.14439248961017		NA	-	-0.484261448488966	0.628571428571429	1
GALACT_GLUCUROCAT_PWY	3.4467515087844		NA	-	-0.456299022194294	0.857142857142857	1
GALACTARDEG_PWY	2.20234623964953	Nonresponder	2.18156340064076	0.033894853524689274	-2.24963855863801	0.0571428571428571	1
GALACTUROCAT_PWY	3.56743970202785		NA	-	-0.371238175600938	0.628571428571429	1
GALLATE_DEGRADATION_I_PWY	0		NA	-	NA	NA	NA
GALLATE_DEGRADATION_II_PWY	0		NA	-	NA	NA	NA
GLCMANNANAUT_PWY	3.56051953235913		NA	-	-0.0165278857428913	1	1
GLUCARDEG_PWY	2.15495208969526		NA	-	-0.515811506619441	0.4	1
GLUCARGALACTSUPER_PWY	2.20234623964953	Nonresponder	2.16704474137203	0.033894853524689274	-2.24963855863801	0.0571428571428571	1
GLUCONEO_PWY	3.83403585143214		NA	-	0.20611202616867	0.857142857142857	1
GLUCOSE1PMETAB_PWY	1.61092450106826		NA	-	-0.377793556420724	0.628571428571429	1
GLUCUROCAT_PWY	3.46177644445986		NA	-	-0.48364160579557	0.857142857142857	1
GLUTORN_PWY	3.85677193818648		NA	-	-0.00245682631897583	0.857142857142857	1
GLYCOCAT_PWY	4.01121221704427		NA	-	0.139505264884583	0.857142857142857	1
GLYCOGENSYNTH_PWY	3.99532390230273		NA	-	0.114753350888824	1	1
GLYCOL_GLYOXDEG_PWY	1.72069270938208		NA	-	-1.96476931621052	0.592560276916651	1
GLYCOLYSIS	3.92707569185144		NA	-	-0.203201195233126	0.857142857142857	1
GLYCOLYSIS_E_D	3.1327603705058		NA	-	-0.214894814480042	0.857142857142857	1
GLYCOLYSIS_TCA_GLYOX_BYPASS	1.94835385073546		NA	-	-1.82470391958133	1	1
GLYOXYLATE_BYPASS	1.74321943274129		NA	-	-1.73220094077847	0.592560276916651	1
GOLPDLCAT_PWY	1.67839739323477		NA	-	-0.677006252323464	0.628571428571429	1
HCAMHPDEG_PWY	1.18947634298881		NA	-	-2.67662435473405	0.84535586035979	1
HEME_BIOSYNTHESIS_II	1.58286538156903		NA	-	-0.0805190032846795	0.857142857142857	1
HEMESYN2_PWY	2.60816571134767	Responder	2.26238735022516	0.07709987174354196	0.957151854112887	0.228571428571429	1
HEXITOLDEGSUPER_PWY	3.04113573799639		NA	-	-0.141837021923793	1	1
HISDEG_PWY	3.14756930522415		NA	-	-0.100470856259248	0.857142857142857	1
HISTSYN_PWY	3.9243581567417		NA	-	0.0817118613254045	0.857142857142857	1
HOMOSER_METSYN_PWY	3.75886381895215		NA	-	-0.371427043772367	0.628571428571429	1
HSERMETANA_PWY	3.831818811747		NA	-	-0.437418257226412	0.4	1
ILEUSYN_PWY	4.00197489324366		NA	-	0.103993094532343	0.857142857142857	1
KDO_NAGLIPASYN_PWY	1.90851802706073		NA	-	-0.540032753198571	0.854445067629532	1
KETOGLUCONMET_PWY	1.43731416142563		NA	-	-2.6344767265183	0.84535586035979	1
LACTOSECAT_PWY	2.87975615695558		NA	-	-1.89394634244964	1	1
LEU_DEG2_PWY	0		NA	-	NA	NA	NA
LPSSYN_PWY	0		NA	-	-18.90806758739	0.563702861650773	1
MET_SAM_PWY	3.80291098630507		NA	-	-0.268975340649714	0.628571428571429	1
METH_ACETATE_PWY	3.38100958167876		NA	-	-0.268083518792926	1	1
METHGLYUT_PWY	1.37235123811661		NA	-	-2.70178164582001	0.84535586035979	1
METHYLGALLATE_DEGRADATION_PWY	0		NA	-	NA	NA	NA
NAD_BIOSYNTHESIS_II	2.2924189373595		NA	-	-0.824403504876919	0.4	1
NADSYN_PWY	1.07369273401175		NA	-	22.557891490347	0.386476230771233	1
NAGLIPASYN_PWY	3.04891873488811		NA	-	0.0274151640858016	1	1
NONMEVIPP_PWY	3.92528732872458		NA	-	0.119472802818544	0.857142857142857	1
NONOXIPENT_PWY	4.17325323345232		NA	-	-0.0410368627564956	0.857142857142857	1
OANTIGEN_PWY	3.83239510077398		NA	-	0.210273549373451	0.4	1
ORNARGDEG_PWY	1.44381421047846		NA	-	-2.51796321510504	0.84535586035979	1
ORNDEG_PWY	1.42952786828978		NA	-	-2.75861079047181	0.84535586035979	1
P101_PWY	0		NA	-	NA	NA	NA
P105_PWY	2.15788501133688		NA	-	-2.11077305283897	1	1
P108_PWY	3.28817176694945		NA	-	-0.109534557922158	1	1
P122_PWY	2.96970533412119		NA	-	0.0464337134221566	1	1
P124_PWY	3.11355177088903		NA	-	0.128238327958871	0.857142857142857	1
P125_PWY	1.65524353367415		NA	-	1.46030599194289	0.228571428571429	1
P161_PWY	3.85011430581911		NA	-	0.259910302035409	0.628571428571429	1
P162_PWY	2.08914318164323		NA	-	-0.126147525312192	0.857142857142857	1
P163_PWY	2.33409779403221		NA	-	-1.06188530388781	1	1
P164_PWY	3.31622760640952		NA	-	-0.321518577388128	0.628571428571429	1
P184_PWY	0		NA	-	NA	NA	NA
P221_PWY	1.88829772544584		NA	-	0.360407433770787	1	1
P23_PWY	2.94107348059897	Responder	2.53328487425146	0.07709987174354196	1.78813552953429	0.114285714285714	1
P261_PWY	0		NA	-	NA	NA	NA
P281_PWY	0		NA	-	NA	NA	NA
P341_PWY	1.92316612472767		NA	-	0.123140958176329	0.628571428571429	1
P381_PWY	0		NA	-	NA	NA	NA
P4_PWY	3.74526562392269		NA	-	-0.157696018679067	0.857142857142857	1
P42_PWY	3.55676773448735		NA	-	0.152542501223153	1	1
P441_PWY	3.3871254958822		NA	-	-0.199529463274453	0.857142857142857	1
P461_PWY	3.29673509151291		NA	-	1.12037449319512	0.228571428571429	1
P562_PWY	2.74848043266631	Responder	2.35281216022381	0.033894853524689274	1.1261556721839	0.0571428571428571	1
PANTO_PWY	3.70647472419174	Responder	2.87935902552742	0.07709987174354196	0.679882011162714	0.228571428571429	1
PANTOSYN_PWY	3.75315832357955	Responder	2.79263257965768	0.07709987174354196	0.585745264449305	0.4	1
PENTOSE_P_PWY	3.37763333230224		NA	-	-0.188858768702243	0.857142857142857	1
PEPTIDOGLYCANSYN_PWY	3.93549174486742		NA	-	0.120911724613961	0.628571428571429	1
PHOSLIPSYN_PWY	3.96891831540443		NA	-	0.161067304299635	0.228571428571429	1
POLYAMINSYN3_PWY	2.51216473806008		NA	-	0.543015140488632	0.4	1
POLYAMSYN_PWY	2.72106768947151		NA	-	0.542314768876253	0.628571428571429	1
POLYISOPRENSYN_PWY	3.45258922947108		NA	-	0.1451231531452	1	1
PPGPPMET_PWY	1.580830302769		NA	-	-0.946403146472226	0.854445067629532	1
PROTOCATECHUATE_ORTHO_CLEAVAGE_PWY	0		NA	-	NA	NA	NA
PRPP_PWY	3.34962104058485	Responder	2.83282383898668	0.033894853524689274	1.38816291062123	0.0571428571428571	1
PWY_1269	3.08753918936837		NA	-	0.0941648290524797	1	1
PWY_1541	0		NA	-	-17.4472858491463	0.563702861650773	1
PWY_1622	0.86603950667315		NA	-	-0.645822897261003	1	1
PWY_181	1.52884433211956		NA	-	0.589940249907886	0.696466485711776	1
PWY_1861	3.7143874289133		NA	-	-0.140991422487725	0.857142857142857	1
PWY_2941	3.72442155359761		NA	-	-0.77042989985349	0.4	1
PWY_2942	3.98778730175675		NA	-	0.0693580857755913	0.857142857142857	1
PWY_3001	3.96413585134344		NA	-	0.0962749478809715	1	1
PWY_3781	2.2070445609534		NA	-	4.22266336706778	0.854445067629532	1
PWY_4361	0		NA	-	NA	NA	NA
PWY_4722	0		NA	-	NA	NA	NA
PWY_4984	2.65356647728298		NA	-	0.194985444286733	1	1
PWY_5005	1.82153659095473		NA	-	0.0633041718680583	1	1
PWY_5022	2.15587409253725	Nonresponder	2.31042086550443	0.07709987174354196	-0.58029138968052	0.114285714285714	1
PWY_5028	2.65892615281528		NA	-	-0.467356007274305	1	1
PWY_5088	0.649719942691421		NA	-	21.1494842900203	0.386476230771233	1
PWY_5097	3.9861482637399		NA	-	0.046483277738795	0.628571428571429	1
PWY_5100	3.99621325566641		NA	-	0.0221483170444152	0.857142857142857	1
PWY_5101	4.03295479721274		NA	-	0.0957252986282943	0.857142857142857	1
PWY_5103	3.97508062605363		NA	-	0.0999390627810457	0.857142857142857	1
PWY_5104	4.01896272885757		NA	-	0.132718298514125	0.628571428571429	1
PWY_5121	3.91832536171534		NA	-	0.118393735038524	0.857142857142857	1
PWY_5154	3.29393632606279		NA	-	-0.015479030024582	1	1
PWY_5177	2.04966073769446		NA	-	-0.708187964126721	0.628571428571429	1
PWY_5178	0		NA	-	NA	NA	NA
PWY_5180	2.18228808892001		NA	-	1.90741008845116	1	1
PWY_5181	0		NA	-	NA	NA	NA
PWY_5182	2.18228808892001		NA	-	1.90741008845116	1	1
PWY_5188	3.57862350371085		NA	-	0.550701011940905	0.114285714285714	1
PWY_5189	3.5277407436856		NA	-	0.447921319534029	0.114285714285714	1
PWY_5265	2.52689374902042		NA	-	-0.0566780237937447	0.857142857142857	1
PWY_5304	2.29794758586203	Responder	2.07292065753325	0.033894853524689274	2.49513253212112	0.0571428571428571	1
PWY_5345	2.6915579752869		NA	-	0.803077291913445	0.4	1
PWY_5347	3.7624278996183		NA	-	-0.0733354434657864	0.857142857142857	1
PWY_5384	3.4856886218066		NA	-	0.0273043903515221	0.857142857142857	1
PWY_5415	1.35991930500529		NA	-	-2.06719988201855	0.84535586035979	1
PWY_5417	0		NA	-	NA	NA	NA
PWY_5431	0		NA	-	NA	NA	NA
PWY_5484	3.8340998626371		NA	-	-0.316885059406432	0.628571428571429	1
PWY_5505	3.98567334362739	Nonresponder	2.96995915610647	0.033894853524689274	-0.217633643526188	0.4	1
PWY_5507	0		NA	-	NA	NA	NA
PWY_5509	3.83748850069001		NA	-	0.519650905690551	0.4	1
PWY_5532	0.134606774070284		NA	-	-19.4307424777202	0.563702861650773	1
PWY_5651	0.870325827046919		NA	-	21.8823211674574	0.386476230771233	1
PWY_5659	3.73115999489578		NA	-	0.371517022873777	0.4	1
PWY_5667	3.99329991354856		NA	-	0.168794852239535	0.4	1
PWY_5676	3.19331410278968		NA	-	0.211909312119266	0.628571428571429	1
PWY_5677	2.46679147628949		NA	-	-1.01356320882652	0.4	1
PWY_5686	3.97478752695209		NA	-	0.103285406868292	0.857142857142857	1
PWY_5695	3.65327739669146		NA	-	0.053030830029255	1	1
PWY_5705	1.99043589817976		NA	-	-0.184560793255536	0.628571428571429	1
PWY_5737	0		NA	-	NA	NA	NA
PWY_5741	0		NA	-	NA	NA	NA
PWY_5747	1.15683367502602		NA	-	-2.69201660727683	0.84535586035979	1
PWY_5823	2.04681817232058		NA	-	2.92341053533991	0.475532659596901	1
PWY_5837	1.90165245880499		NA	-	-0.0583584276462708	0.857142857142857	1
PWY_5838	2.30388558351821		NA	-	0.0331565673381172	1	1
PWY_5840	2.30977401757004		NA	-	0.0303763001171318	1	1
PWY_5845	2.13028405894103		NA	-	-0.335247413548529	1	1
PWY_5850	2.13028405894103		NA	-	-0.335247413548529	1	1
PWY_5855	2.28459562432101		NA	-	0.988552180586084	0.628571428571429	1
PWY_5856	2.28459562432101		NA	-	0.988552180586084	0.628571428571429	1
PWY_5857	2.28459562432101		NA	-	0.988552180586084	0.628571428571429	1
PWY_5860	2.00128035020039		NA	-	-0.387335579444716	1	1
PWY_5861	2.17751971722163		NA	-	0.0140776235980836	1	1
PWY_5862	2.00128035020039		NA	-	-0.387335579444716	1	1
PWY_5863	1.95866846829407		NA	-	-0.0576236906034797	0.857142857142857	1
PWY_5896	2.13028405894103		NA	-	-0.335247413548529	1	1
PWY_5897	2.26407209471472		NA	-	0.0240350833508595	1	1
PWY_5898	2.26407209471472		NA	-	0.0240350833508595	1	1
PWY_5899	2.26407209471472		NA	-	0.0240350833508595	1	1
PWY_5910	2.40765913581545		NA	-	0.317416978715624	1	1
PWY_5913	3.09933198699341		NA	-	1.56375187344587	0.4	1
PWY_5918	1.96735902856506		NA	-	-0.0591284640284439	0.857142857142857	1
PWY_5920	1.48752263778001		NA	-	0.840443756801681	0.582079651929502	1
PWY_5971	3.20790465142386		NA	-	0.119520140827443	0.857142857142857	1
PWY_5973	3.99022376945682	Responder	2.56194043716579	0.033894853524689274	0.261578636623147	0.228571428571429	1
PWY_5989	3.36150719092235		NA	-	-0.41826357892391	0.857142857142857	1
PWY_6071	1.30957421203484		NA	-	-2.49608299611804	0.84535586035979	1
PWY_6121	3.95857234385076		NA	-	0.0518104789755371	1	1
PWY_6122	3.9651070062474		NA	-	0.042997518354201	0.857142857142857	1
PWY_6123	3.92206812883696		NA	-	0.101807499792423	0.857142857142857	1
PWY_6125	3.51152723444871		NA	-	-0.03047200748646	1	1
PWY_6126	3.98670064921345		NA	-	0.0240198676150589	0.857142857142857	1
PWY_6147	3.64367273668404		NA	-	0.100701952697162	1	1
