Row.names	v1	response	LDA	p_value	log2_FC	Pvalue	fdr
Adlercreutzia_equolifaciens	2.45217926029993	Responder	2.18987308863357	0.05853856211829788	14.702803978878	0.0731397996589089	0.758057000677116
Bacteroides_caccae	2.32786983010755	Responder	2.18347212868498	0.05853856211829788	14.2877845124982	0.0731397996589089	0.758057000677116
Bacteroides_intestinalis	3.57543866677915	Responder	3.24874163654519	0.022229618153942688	18.4306744164849	0.0284406622664748	0.758057000677116
Bacteroides_stercoris	4.03235362600216	Nonresponder	3.75929856618515	0.07416230299586615	-8.26166351156523	0.0735334860346203	0.758057000677116
Barnesiella_intestinihominis	3.08322074079167	Responder	2.77070200874365	0.07416230299586615	5.08704282725233	0.0735334860346203	0.758057000677116
Clostridium_paraputrificum	4.43428108694161	Responder	4.00026015411158	0.021025213435033115	8.60896290428667	0.0386700541436082	0.758057000677116
Clostridium_polysaccharolyticum	2.24759750712337	Responder	2.07482583079063	0.05853856211829788	14.0247645328214	0.0731397996589089	0.758057000677116
Clostridium_viride	3.70162264789295	Responder	3.41146131779093	0.022229618153942688	18.8423043007877	0.0284406622664748	0.758057000677116
Dialister_invisus	3.72334716925625	Nonresponder	3.38749278030937	0.022229618153942688	-18.9315714547114	0.0284406622664748	0.758057000677116
Holdemania_filiformis	2.77383528354233	Responder	2.40212593212484	0.06778580260110338	2.08738010227926	0.109235600117962	0.758057000677116
Hydrogenoanaerobacterium_saccharovorans	3.37296099686171	Responder	3.08355374986913	0.05853856211829788	17.7471505558766	0.0740099699862347	0.758057000677116
Lactobacillus_acidophilus	2.45166312300326	Responder	2.17672395160212	0.05853856211829788	14.702803978878	0.0731397996589089	0.758057000677116
Mahella_australiensis	2.77904598797339	Responder	2.57043732547621	0.022229618153942688	15.7902381791782	0.0280491905816674	0.758057000677116
otu47839.Lachnobacterium_bovis.Roseburia_hominis	4.48123763826881	Responder	4.04588887912663	0.06085645004790173	1.59337372517742	0.0729672683134653	0.758057000677116
otu68654.Azospirillum_brasilense.Azospirillum_canadense.Azospirillum_rugosum.Christensenella_minuta.Clostridium_botulinum.Clostridium_cochlearium.Clostridium_grantii.Clostridium_oceanicum.Clostridium_sporogenes.Clostridium_tepidiprofundi.Desulfotomaculum_alcoholivorax.Desulfotomaculum_arcticum.Desulfotomaculum_geothermicum.Dialister_invisus.Dialister_micraerophilus.Dialister_propionicifaciens.Megasphaera_cerevisiae.Parvimonas_micra.Pelotomaculum_terephthalicicum	4.3036527825367	Responder	3.98191770764317	0.05853856211829788	20.8423019986179	0.0740099699862347	0.758057000677116
Ruminococcus_bromii	4.53712406553888	Responder	4.22211529455189	0.009875539195292904	4.21897809222703	0.0124359172456282	0.758057000677116
Ruminococcus_flavefaciens	3.71748679365261	Responder	3.45082360486568	0.037040730591937875	2.46426789319504	0.0864107329737	0.758057000677116
Streptococcus_mitis	2.01984110602548	Responder	2.09663214517684	0.05853856211829788	13.2878566418405	0.0705328491348921	0.758057000677116
