Row.names	v1	response	LDA	p_value	log2_FC	Pvalue	fdr
Acidaminococcus_intestini	0		NA	-	NA	NA	NA
Actinomyces_odontolyticus	2.55208609952913		NA	-	1.73686461207714	0.435279343218142	0.855285727025121
Actinomyces_oris	1.85291137537183		NA	-	12.7029662668557	0.386476230771233	0.80907173544632
Adlercreutzia_equolifaciens	2.15496400648658		NA	-	13.702858076899	0.386476230771233	0.80907173544632
Akkermansia_muciniphila	2.67421076530062		NA	-	-0.754865461647387	1	1
Alistipes_finegoldii	3.8871591090269		NA	-	1.67806749689065	0.721276699029156	0.985158418186164
Alistipes_massiliensis	0		NA	-	NA	NA	NA
Alistipes_onderdonkii	4.08933178974551		NA	-	0.818933479587094	0.435279343218142	0.855285727025121
Alistipes_shahii	3.61690387935247		NA	-	4.68796354832475	0.35901205378643	0.80907173544632
Anaerofustis_stercorihominis	2.15394137103581		NA	-	13.702858076899	0.386476230771233	0.80907173544632
Anaerosporobacter_mobilis	3.62924561142145	Responder	3.34493010325454	0.019254406332042808	18.6096440811699	0.0319112047696388	0.80907173544632
Anaerostipes_caccae	3.30845645123627		NA	-	0.880694793936743	0.280087210811497	0.80907173544632
Anaerotruncus_colihominis	3.12679839393827		NA	-	1.34101945387552	0.475532659596901	0.895527950423923
Anaerovorax_odorimutans	0		NA	-	NA	NA	NA
Azospirillum_palatum	3.38439029241409		NA	-	17.7902190848957	0.386476230771233	0.80907173544632
Bacteroides_barnesiae	3.30006940671405		NA	-	17.5101125295886	0.386476230771233	0.80907173544632
Bacteroides_caccae	2.55269968061815	Responder	2.41039675766024	0.07775989643932954	15.0247212539177	0.122744682325921	0.80907173544632
Bacteroides_cellulosilyticus	3.39697941972211		NA	-	4.54418243689821	0.825497910704632	0.989690721649484
Bacteroides_clarus	0		NA	-	NA	NA	NA
Bacteroides_dorei	4.15629169762492		NA	-	-3.97726433403377	0.35901205378643	0.80907173544632
Bacteroides_eggerthii	2.89430406053006		NA	-	16.1622011704457	0.386476230771233	0.80907173544632
Bacteroides_finegoldii	0		NA	-	NA	NA	NA
Bacteroides_fragilis	2.85383185556973		NA	-	1.73691510148078	0.435279343218142	0.855285727025121
Bacteroides_intestinalis	3.60977302528311	Responder	3.4014298392568	0.07775989643932954	18.5356436895539	0.122744682325921	0.80907173544632
Bacteroides_massiliensis	2.00939478857608		NA	-	-0.584890374984814	1	1
Bacteroides_nordii	2.33071465454474	Responder	2.25618685119437	0.07775989643932954	14.2877845124982	0.122744682325921	0.80907173544632
Bacteroides_ovatus	3.10880911044815		NA	-	0.33703182350249	0.854445067629532	0.989690721649484
Bacteroides_plebeius	0		NA	-	NA	NA	NA
Bacteroides_salyersiae	1.72142929838948		NA	-	-12.2880008897076	0.563702861650773	0.895527950423923
Bacteroides_stercoris	4.20421735632032	Nonresponder	4.0378843289889	0.07918640484449217	-20.5356408421342	0.118670345564583	0.80907173544632
Bacteroides_thetaiotaomicron	4.10355959518421	Responder	3.71938261964857	0.019254406332042808	20.2025969615146	0.0319112047696388	0.80907173544632
Bacteroides_uniformis	4.40219100131846		NA	-	-0.489230793130732	1	1
Bacteroides_vulgatus	4.86278118115586		NA	-	-0.404573491952899	0.857142857142857	0.989690721649484
Bacteroides_xylanisolvens	3.34522980079265		NA	-	2.3692047235061	0.435279343218142	0.855285727025121
Barnesiella_intestinihominis	3.34453720574343	Responder	3.0731572059671	0.07775989643932954	17.6569531699807	0.122744682325921	0.80907173544632
Bilophila_wadsworthia	2.19374791419136	Nonresponder	2.26227506190693	0.07918640484449217	-13.8727710567342	0.102470434859749	0.80907173544632
Blautia_coccoides	2.32489407638026		NA	-	0.999927870657641	0.554113130069446	0.895527950423923
Blautia_coccoides.Blautia_producta	3.18268673602802		NA	-	-0.442939920232782	1	1
Blautia_glucerasea	4.05777000876752		NA	-	0.780169128546343	0.284502697911207	0.80907173544632
Blautia_hansenii	3.86918736851668		NA	-	-1.68011522244616	0.854445067629532	0.989690721649484
Blautia_luti	4.77729109551729		NA	-	-1.09718909910712	1	1
Blautia_producta	3.98223536297591		NA	-	-0.24268105503993	0.628571428571429	0.944966442953021
Butyribacterium_methylotrophicum.Eubacterium_limosum	0		NA	-	NA	NA	NA
Butyricicoccus_pullicaecorum	3.8868614074113		NA	-	3.99996994420814	0.211798378305723	0.80907173544632
Butyricimonas_virosa	2.75651298108971		NA	-	1.83000587237256	0.236723570637857	0.80907173544632
Catenibacterium_mitsuokai	1.72142929838948		NA	-	-12.2880008897076	0.563702861650773	0.895527950423923
Christensenella_minuta	0		NA	-	NA	NA	NA
Citrobacter_braakii	0		NA	-	NA	NA	NA
Cloacibacillus_porcorum	2.15394137103581		NA	-	13.702858076899	0.386476230771233	0.80907173544632
Clostridium_algidixylanolyticum	2.56652733840374		NA	-	-15.0951085208765	0.563702861650773	0.895527950423923
Clostridium_aminophilum	3.23088197725014		NA	-	0.678066495050191	0.721276699029156	0.985158418186164
Clostridium_bartlettii	3.76492379694863		NA	-	-3.40511696629821	0.35901205378643	0.80907173544632
Clostridium_bifermentans	0		NA	-	NA	NA	NA
Clostridium_bolteae	3.05508040941925		NA	-	0.955593175263689	0.284502697911207	0.80907173544632
Clostridium_bolteae.Clostridium_clostridioforme	2.74827055079777		NA	-	1.41499241660853	1	1
Clostridium_clostridioforme	3.7707643076335		NA	-	-1.45094072542419	0.4	0.82962962962963
Clostridium_cocleatum	3.98963941575152	Responder	3.74663334216327	0.07775989643932954	19.8007835413811	0.122744682325921	0.80907173544632
Clostridium_glycyrrhizinilyticum	4.45524771566605		NA	-	2.0931076370918	0.721276699029156	0.985158418186164
Clostridium_hathewayi	2.56548423839009		NA	-	-0.0703872669588381	0.854445067629532	0.989690721649484
